Id,y
50205,1.1687438931608578
50206,2.0580474238888566
50207,1.9630299484958083
50208,1.770561011069427
50209,1.3994069659320916
50210,2.0208760482724877
50211,1.3546105005596436
50212,1.9541290123540742
50213,2.3007538733431168
50214,1.6344136431189544
50215,1.4209534764325271
50216,1.292024828906973
50217,1.8131526347129672
50218,1.7704481898446858
50219,2.083331957199156
50220,2.3814849052889415
50221,2.1588048681345957
50222,2.2534378471650816
50223,1.8798212224600879
50224,1.1136801683489717
50225,2.2956552094231175
50226,1.7381366274921897
50227,2.4017289281065097
50228,1.8421465472620828
50229,2.131629974950395
50230,1.6854294500764837
50231,1.6944734963870767
50232,2.162387842253383
50233,2.2644365135508955
50234,1.8526717917547453
50235,1.622858790809981
50236,1.4136497250834146
50237,1.8166488029487633
50238,1.8676079370060217
50239,2.2168946413546076
50240,1.9236021749614687
50241,1.2822325172373525
50242,2.2489250243466747
50243,1.9008378353767812
50244,1.4186125836620342
50245,1.7754528690212799
50246,2.1633644545030015
50247,1.3885247502212912
50248,2.662919578274681
50249,2.291243847542712
50250,2.2848196179759146
50251,1.7464941766941386
50252,2.0628739781023295
50253,1.991067738636664
50254,1.8547968067585607
50255,1.6802720860504112
50256,2.0732282470228722
50257,1.8992873240149493
50258,1.8029143114030801
50259,1.8198029131237772
50260,0.9405030965290462
50261,1.8850624844599806
50262,1.7209168617478507
50263,1.690859365391304
50264,1.5551082136623129
50265,1.6929828509350324
50266,1.6058731543068774
50267,2.1896023218106806
50268,1.6940305784663114
50269,1.7202208632008151
50270,2.1719825631399106
50271,2.010541606575686
50272,2.2371758538976168
50273,2.225106713070365
50274,2.0754408815801035
50275,1.3881259752278097
50276,2.0348773195822907
50277,1.8012991463173376
50278,1.2738041248727807
50279,1.613353184689684
50280,2.0431667575449777
50281,1.3230300539180666
50282,2.0992412121285176
50283,2.189769343060791
50284,1.8643442229154057
50285,1.473465910019308
50286,1.847084169781771
50287,2.274697884584351
50288,2.1051681323127394
50289,1.5490787716040435
50290,2.129985820880543
50291,2.32032322811151
50292,1.6264117712304507
50293,2.2767512212958163
50294,1.592033024860461
50295,1.7270762738698684
50296,2.42790364010193
50297,1.7312346428626406
50298,2.035342955152925
50299,2.1848194693074316
50300,1.7870733009512563
50301,1.8643449960161549
50302,2.274657075810897
50303,1.9117691342627712
50304,1.769982887697671
50305,0.9571687142798857
50306,1.1017484019974555
50307,1.884738863562636
50308,1.8789867748709757
50309,1.2983236119171226
50310,2.2482414634973793
50311,1.644241111149256
50312,2.168169752691771
50313,2.2324617666555624
50314,1.6512374857030605
50315,1.8566370549951925
50316,1.617918200074976
50317,1.6659300429727324
50318,2.061824675998516
50319,2.139606088231519
50320,2.1777569648073336
50321,2.1185460506625278
50322,2.459918306540096
50323,1.2901860676587056
50324,1.941429040859957
50325,1.9709416486324227
50326,2.0047418192499817
50327,1.8454827427860314
50328,1.677153646318974
50329,1.931690467478174
50330,1.8182839309925884
50331,1.8068046645642815
50332,1.5805308110737561
50333,1.5777064654697304
50334,1.6237926098948834
50335,1.7326173825164068
50336,1.8401775532209763
50337,1.0223847507563208
50338,2.036699200669785
50339,1.835276531826878
50340,1.8754180771726747
50341,1.4473901232947486
50342,1.8414524141896416
50343,1.4326902899097438
50344,1.9021724121904309
50345,2.0440777892263493
50346,0.9940390713457177
50347,2.0194004361653284
50348,2.116835619589666
50349,1.260798256406058
50350,2.057107562850537
50351,1.9181749154865324
50352,1.735444642909504
50353,1.53259719685621
50354,1.510570789866831
50355,1.783332133208141
50356,1.8720073487852908
50357,1.898368387181081
50358,1.8250871106568827
50359,1.7191020923929865
50360,1.857280253332688
50361,1.9567527096263055
50362,1.9374387038107255
50363,1.5289919101651264
50364,1.9530134110811685
50365,1.5565992885473103
50366,2.283528306839851
50367,1.7336713959501373
50368,2.121401831561814
50369,2.5279972628000134
50370,2.4999569697225215
50371,2.158340631639542
50372,1.8959622653414359
50373,1.791325312578532
50374,1.8641179451109289
50375,1.6978645533861347
50376,2.133435788334366
50377,1.3680386245422005
50378,1.911412049274924
50379,1.5711238542814128
50380,2.135387659344008
50381,1.4599456226848453
50382,2.182105457048418
50383,2.106221521769096
50384,1.8805540520773625
50385,1.9611298006292537
50386,1.4946655191724423
50387,2.0184547826275567
50388,1.6427885766051857
50389,2.1645958851618987
50390,1.5649465865293712
50391,2.194724484122877
50392,1.8816287375913503
50393,1.8819179187966193
50394,1.6080567417943725
50395,1.7756859801548144
50396,2.275416986632922
50397,1.6184226413547895
50398,1.5036675295612447
50399,1.6280007475960683
50400,2.140037379393743
50401,1.42148312809574
50402,1.5359017430358284
50403,1.911013913058182
50404,1.7261212803590995
50405,2.1825728149094297
50406,2.1182649566843965
50407,2.1708366349997545
50408,2.2366452233008816
50409,1.711831140441626
50410,1.6624313280238714
50411,2.0226241258902213
50412,2.116306252997491
50413,1.8397654293751398
50414,1.8298607170532883
50415,1.4113094980334564
50416,1.459247507295614
50417,1.6480949580854092
50418,2.0654037313102465
50419,1.7787276149681923
50420,1.690881847081093
50421,2.1620209530358285
50422,2.0352631075205827
50423,2.418408908127161
50424,1.398871718066382
50425,1.7761629828227927
50426,1.7861779355537797
50427,2.188701292626051
50428,2.199496051959103
50429,1.7980434254373159
50430,2.0890940902427566
50431,1.864403473098052
50432,1.688432465076366
50433,1.5284710264950765
50434,2.08650561794593
50435,2.302517988194255
50436,1.6838703794341323
50437,1.9129109318441615
50438,0.9888142759792848
50439,1.7810511838010625
50440,1.4596110813879348
50441,2.4699515682339186
50442,2.343516811937653
50443,1.79489966391212
50444,1.7449849581186339
50445,1.2133750896536588
50446,1.7681071516955327
50447,1.47376794340353
50448,1.2779030043719972
50449,2.3033094169245962
50450,1.9549369040370883
50451,2.3182927018009853
50452,2.25050485587996
50453,2.1766485879864157
50454,2.1721191755174387
50455,1.8543000692799558
50456,1.578422960806308
50457,1.3237945380723186
50458,1.680897727012601
50459,1.6863684406844337
50460,2.0706118697232005
50461,1.6888547203802604
50462,2.3294352816058637
50463,1.9615617714443792
50464,1.3575819693401394
50465,1.3980129469856366
50466,1.2453647433931079
50467,2.3156596920385284
50468,2.0481132977320913
50469,1.6893403707188588
50470,1.6024434433215418
50471,1.807671194105838
50472,1.6920594172055483
50473,1.5958602333149279
50474,1.6734393114456036
50475,1.4499225840179286
50476,1.526405622012084
50477,2.3080216661351645
50478,2.244001067751938
50479,2.215533806566231
50480,1.6931478868507988
50481,2.002375622026195
50482,2.624766678903516
50483,1.6503213291241043
50484,1.765830839235576
50485,1.4902110744595536
50486,2.2557112800798347
50487,2.13414556484841
50488,1.8851663828718186
50489,2.0392271720410995
50490,1.7108316732409894
50491,2.4219194389767744
50492,2.258333883573936
50493,2.02953038895979
50494,2.162554396022899
50495,1.144552691287711
50496,1.5089186013438853
50497,1.926364904917528
50498,1.9854988352486775
50499,1.2488412126637307
50500,1.571573053505448
50501,1.6788451077685842
50502,1.4113642865340617
50503,1.7268566041429096
50504,1.463221949935516
50505,1.814266941495803
50506,1.6129498425820965
50507,2.357372378822586
50508,2.042839564689291
50509,1.3255221115256242
50510,1.5786599312732656
50511,1.5014698547163716
50512,1.9426734238718626
50513,2.376077419273145
50514,2.0738242520315278
50515,1.5281489627384537
50516,1.896300633247788
50517,2.046884009658657
50518,0.9593741295084257
50519,1.169670728297413
50520,1.9067707900713593
50521,1.890595582104365
50522,1.8791162694018966
50523,1.6419302065591177
50524,2.252073209075482
50525,1.835253439961733
50526,1.7971290439455987
50527,1.7710887474129677
50528,1.7395654090323576
50529,1.233816727474395
50530,1.7677107744383758
50531,1.6757722459199398
50532,1.9837232925705108
50533,1.5416423868532712
50534,1.59387342260155
50535,1.8858075680635964
50536,1.637538979594178
50537,2.1251277126855586
50538,2.2235725040224668
50539,1.8546565269365503
50540,2.7604695212671513
50541,1.874020007726866
50542,1.681921211783322
50543,1.421881388485371
50544,1.6660350347028183
50545,2.212472961478324
50546,2.2464449665072572
50547,1.7728738036511862
50548,2.2893117614051595
50549,1.9119044054798295
50550,1.5585815505443614
50551,1.6521952170872813
50552,1.6888999669703728
50553,1.8005408476962983
50554,2.259904330311894
50555,2.083665601439383
50556,1.2506328482024318
50557,2.3991603106120043
50558,1.4249953328073444
50559,2.172000053818193
50560,1.7167612558080085
50561,1.769093768947024
50562,1.766289738573315
50563,1.8507706496031062
50564,2.0508014549406766
50565,2.414830096590622
50566,1.9399267821065518
50567,2.2044960983378616
50568,1.6087775010436505
50569,1.6495772263505413
50570,1.8540037579997675
50571,2.5080885595014726
50572,2.0107825952007503
50573,1.9343216397920204
50574,1.5442717355545277
50575,1.805367960553209
50576,1.390734078637065
50577,1.9124330550433881
50578,2.1619246525381106
50579,2.063061674345666
50580,1.783258729022382
50581,1.8434617457691744
50582,2.4260248611787203
50583,2.1137048091124795
50584,1.5628723582231903
50585,1.8099604790664956
50586,2.086777296467187
50587,1.636341997737703
50588,2.0361071003595033
50589,1.8906505737737174
50590,1.6993299656662568
50591,2.1973759079609394
50592,2.102365333679625
50593,1.9652377273686477
50594,2.068141868098979
50595,1.512689658647325
50596,1.939762060170242
50597,1.532766718128046
50598,0.944080165765794
50599,1.807367877986136
50600,1.6134217117049703
50601,1.5917327356438729
50602,2.210272203689529
50603,1.280127577797574
50604,1.1299414478786693
50605,1.6006919535077908
50606,1.8717738439592293
50607,2.1379619312599427
50608,2.2191641327991563
50609,2.329159171209322
50610,2.4181041723127032
50611,1.8644245715919507
50612,1.6140853517040918
50613,2.295192154483981
50614,1.20517889100558
50615,1.8271900815790096
50616,1.7001428387108035
50617,2.0086466768083473
50618,1.807782318172379
50619,2.4179407767699876
50620,1.3315120753962923
50621,1.6599816081575551
50622,2.099909674273561
50623,2.072720772126507
50624,1.916700505925962
50625,1.7585789664691434
50626,1.873272359634655
50627,2.1704909976330082
50628,2.0960811520948917
50629,1.810910811687561
50630,2.1847686559553963
50631,1.6568425363260868
50632,2.075793349445828
50633,2.354133380716623
50634,1.9926239930551453
50635,1.8800730422877456
50636,1.9449553240315502
50637,1.6425081504462837
50638,2.1641613361253444
50639,1.6386471314524447
50640,1.6718968848639828
50641,2.2041952127253377
50642,1.9994634655737151
50643,1.5033883478869492
50644,1.3051427501542991
50645,1.6090758850602955
50646,1.9064073619173127
50647,1.6490557415765497
50648,1.1471452143165655
50649,1.5316234467814311
50650,1.8650276991908656
50651,1.469718610777965
50652,2.2927859841135554
50653,1.7838932342017246
50654,2.3078707506811904
50655,1.6929066114113178
50656,1.627673365468278
50657,1.2814465392107341
50658,1.2310841670332269
50659,2.3410674442723467
50660,1.9844352825882035
50661,1.9577967824547162
50662,1.83763770666034
50663,1.8634220150626497
50664,2.3521834029087114
50665,1.672090133068735
50666,1.9071261580616716
50667,1.902921452921856
50668,1.3271050641201292
50669,2.4078399660151333
50670,1.681764165236749
50671,1.9123672427437541
50672,1.5421125343583006
50673,1.384055136002393
50674,1.887614110158153
50675,2.1010833139843887
50676,2.1461759197894383
50677,1.8516405054139362
50678,2.1413267404505736
50679,1.7267235701454675
50680,2.3135289003488304
50681,2.1109389842019537
50682,1.208785435386793
50683,2.1822445847387297
50684,2.1839950266067083
50685,1.675687562656262
50686,1.4355959081382257
50687,1.8257813386965474
50688,1.4346331104699974
50689,2.100319950843112
50690,2.263668104642429
50691,2.1564897168175268
50692,1.5245317128592832
50693,1.521452092551585
50694,2.132777235875596
50695,2.13066891748047
50696,2.244210308879053
50697,1.1331873454176749
50698,1.7499227822389263
50699,2.1924965473011917
50700,1.4964388400888575
50701,2.053301372310208
50702,1.3173879515603324
50703,2.3277430002588453
50704,1.9336011792108305
50705,1.8559957926065205
50706,1.4225776922307172
50707,1.8222981943121819
50708,1.6194293183799284
50709,1.7604512370896024
50710,2.410316109448173
50711,1.451487982848703
50712,1.89681666762077
50713,1.741239052768944
50714,1.690617294638478
50715,1.4252683738513263
50716,1.4503232969358786
50717,1.6494436848761191
50718,2.31101231344676
50719,2.428611086708049
50720,1.366175449353901
50721,1.6355676044284184
50722,1.9771972069730017
50723,1.1233843223451183
50724,1.7409006305338521
50725,1.475829221725803
50726,1.3962962107391115
50727,1.8324884113421964
50728,2.323289135964608
50729,1.8708533748049012
50730,1.4610050223173459
50731,1.53667400327826
50732,2.2762809984379047
50733,0.7466223015506017
50734,1.3061533607477873
50735,2.10893893808353
50736,1.5262929285558182
50737,1.651358253761749
50738,1.7671874142863446
50739,1.8762534669737088
50740,1.679487128090246
50741,1.9585785297303726
50742,1.7415309603323106
50743,2.0420238534750306
50744,1.763957936068052
50745,1.6068131717904808
50746,1.764174026417939
50747,1.5684455056840862
50748,1.5884305889602177
50749,1.2295917384811053
50750,1.0023229087785217
50751,1.6337330216076658
50752,1.8947690155287313
50753,1.660998243842136
50754,1.922248952896322
50755,1.5221764571640173
50756,1.7842226524801013
50757,1.8473295543389994
50758,1.2098595614832646
50759,1.627596596749901
50760,1.5366770282146032
50761,1.781140373220266
50762,2.639616742510299
50763,1.5461640830038252
50764,2.1927211424621293
50765,1.276298904136743
50766,2.250319533041616
50767,2.258326419357234
50768,1.2529694110074296
50769,2.227711582730071
50770,2.5834044666427447
50771,1.7399181072493417
50772,2.389222645826925
50773,1.9680549682553283
50774,1.4122581959993319
50775,2.462148078092404
50776,2.010557065508216
50777,1.7586693578866641
50778,1.9315580117235291
50779,1.6882529175529837
50780,1.6162949298339182
50781,1.424240207263527
50782,2.173336710378041
50783,1.4949462443584833
50784,1.3263434529319644
50785,1.9724311775667114
50786,1.2898497270134266
50787,1.9706873384290726
50788,1.8329914112002434
50789,2.4742237308020565
50790,1.7608419423366577
50791,1.6907909720994114
50792,2.1524720618393918
50793,1.8510778139551718
50794,1.2975344224165832
50795,1.9327612680909305
50796,1.24518821180859
50797,2.2564612714510295
50798,1.8792658298321383
50799,2.292142630486582
50800,1.5963947925821
50801,1.7463490350910593
50802,1.6453251634367052
50803,1.6281543350319092
50804,2.1285953551842685
50805,1.8349715809194267
50806,1.63398666923012
50807,1.7018518277681332
50808,2.0062236311354464
50809,1.4765230902326856
50810,1.474195726314822
50811,1.2419324927999402
50812,1.7740017684066722
50813,2.119596187464223
50814,2.281847232669788
50815,2.274044064008352
50816,1.645858345698901
50817,1.6316302446104438
50818,1.8253815622551914
50819,1.705699838611881
50820,1.8279721135818425
50821,1.9059301187985143
50822,1.6904797097219553
50823,1.8893462977184772
50824,1.7246243852780228
50825,1.6685687399353366
50826,1.7802196966593278
50827,1.4435225437626755
50828,1.8442149830457222
50829,1.923956074768772
50830,1.220563801284793
50831,2.1641064601653963
50832,2.264304185094803
50833,1.4170603760525462
50834,2.1898073044701647
50835,1.816910051064628
50836,1.5855974449089998
50837,1.611730422678943
50838,1.7453501400596871
50839,2.322940536903491
50840,1.7831730101461987
50841,1.5398577896460197
50842,2.1205212723781757
50843,1.9492358283490132
50844,1.3726570579113377
50845,2.3378873191697362
50846,2.3688499813691837
50847,2.188998596873461
50848,2.196858689195119
50849,1.8386339561234704
50850,1.669837466301721
50851,1.4860045707219411
50852,1.8335992015131084
50853,2.1786814095559914
50854,1.4175567504994566
50855,2.002440539139988
50856,1.6206324964399026
50857,2.3263631892808005
50858,1.7136404028270822
50859,1.7362574124816819
50860,1.6192935395098913
50861,1.4456657982442902
50862,1.6411143169187121
50863,1.6844051126235748
50864,2.4407874401252214
50865,1.955559810517812
50866,1.3850015863332659
50867,1.400072468337227
50868,1.5108149136333267
50869,1.8757469033324385
50870,1.9831571627870566
50871,1.8892769394346125
50872,1.2963695614110433
50873,1.7448046244309805
50874,1.8149996726192712
50875,1.7100435846451258
50876,1.8351617644950524
50877,1.8910663092519835
50878,1.299721481294744
50879,1.550211016749779
50880,1.891597180349434
50881,1.613872223360039
50882,1.9539657922967097
50883,1.7316336983306564
50884,1.9242772511220236
50885,1.6736707419962942
50886,2.1440761483068145
50887,1.3032923780508434
50888,1.6783063425176907
50889,1.9013444655275755
50890,1.357213470064747
50891,1.7325716399518658
50892,1.7714378313175239
50893,2.1705065677696314
50894,1.8680497217052396
50895,2.204429564472129
50896,1.3264226653027356
50897,1.857117869381332
50898,1.8277139878723072
50899,2.060898947923062
50900,2.123647508196348
50901,1.6269166570996596
50902,2.188960535501393
50903,1.5855269808113968
50904,2.137327252246221
50905,1.3198834246866182
50906,1.6154601793984287
50907,1.3170158330394464
50908,2.2942959647658396
50909,1.8853149223618915
50910,2.071564946996557
50911,1.2172905864326324
50912,1.88656207221266
50913,1.6268489236339692
50914,2.250495399093169
50915,1.807363767969608
50916,1.9505853662276285
50917,1.5300042431850627
50918,1.361489494043699
50919,1.6040246127917142
50920,2.250692199744648
50921,1.7018180817066169
50922,1.819440253494311
50923,1.8642546451386335
50924,2.355571369110768
50925,1.660665896183366
50926,1.870699106295064
50927,2.485136128417206
50928,2.4807458689191226
50929,1.0604004183025344
50930,1.8481961185669862
50931,1.9468571906289158
50932,1.7978186044263915
50933,1.7379211150542635
50934,1.9332609026718992
50935,1.6223330570109757
50936,2.5685645854030277
50937,2.102722020629021
50938,2.397682322159547
50939,1.856151027867241
50940,1.583850168370856
50941,1.9132527604457716
50942,1.5514353800390759
50943,1.6758167962637711
50944,2.3931955851753357
50945,2.036012950316752
50946,2.04627493367223
50947,2.1474892612995697
50948,2.0595254325196803
50949,1.922154954308036
50950,1.9838330492602392
50951,2.2095083623360803
50952,2.3762214044367655
50953,1.121181963449898
50954,1.9838985324481366
50955,1.9165420885942162
50956,1.241531020418094
50957,2.156346774714844
50958,1.744476923951479
50959,1.9156846148103766
50960,1.8734579704239196
50961,1.7961344537737594
50962,2.2537272666297192
50963,2.501626588937115
50964,1.511264889075001
50965,1.6249016901308893
50966,1.3946070252896314
50967,1.7824030542091869
50968,2.1489064799715685
50969,1.9329954842754549
50970,1.5498865437493063
50971,1.8698015182661907
50972,1.6689501250738412
50973,1.4619646719162258
50974,2.101813211135363
50975,2.21847876982501
50976,1.2982804422700926
50977,2.1095123644706906
50978,1.0207308013956524
50979,1.8134975814306773
50980,2.0725975934052223
50981,2.063633283066429
50982,2.175269985747122
50983,1.7733376703460855
50984,1.4210911266437938
50985,1.8634371397662122
50986,1.7690789052078113
50987,1.8947689410964124
50988,1.6099274637887793
50989,2.202363683497723
50990,1.2065831875977997
50991,1.860057626916619
50992,2.1073147641576435
50993,1.7976802006063988
50994,1.9721987001769952
50995,1.4621379195511062
50996,1.094141652364712
50997,1.7779322200757908
50998,1.9916629405959734
50999,2.2395962015755755
51000,1.6416519632648328
51001,2.0735616747371743
51002,2.051025899287768
51003,2.024036970005294
51004,1.8114897902035882
51005,1.7646530169420265
51006,2.3946031389669753
51007,2.3301141608647082
51008,1.450345846949427
51009,1.5170622922651198
51010,2.325862021702229
51011,1.784965132906656
51012,1.6928241679448783
51013,1.2120752033001558
51014,2.052718049959416
51015,1.5262172204550009
51016,2.2381569337831393
51017,1.947691095364656
51018,1.8294353244521666
51019,1.928699291362585
51020,1.8314009963159088
51021,1.89577508600151
51022,1.5519773777949473
51023,2.182909485591117
51024,1.5690424612140292
51025,2.1214030078517325
51026,1.956066846826554
51027,2.372698881337694
51028,1.923076810481326
51029,2.3703967795188947
51030,2.1180026170489707
51031,1.7261945980367752
51032,1.633619146802216
51033,1.7665041461865494
51034,1.8136514347066321
51035,2.6908932454447867
51036,2.3519504251317667
51037,2.5561608139845156
51038,1.5121640850626337
51039,2.141525479414748
51040,2.082200722621694
51041,1.846893649959227
51042,1.4738904096068448
51043,1.5826060014177283
51044,1.994341264859023
51045,2.196125170681844
51046,2.2286209380449877
51047,1.676798169035988
51048,1.4590383286367596
51049,2.208834251562756
51050,2.2552442140058937
51051,2.3216889367200335
51052,1.8939755152423738
51053,1.9231865798511505
51054,1.6990000474508902
51055,1.8721749313028946
51056,1.766675601892528
51057,1.7267037202737963
51058,2.0074297303465753
51059,2.155886176230001
51060,1.5314479901411855
51061,1.9306528787173631
51062,2.1567880477638943
51063,2.0328303825456073
51064,2.5743080888258394
51065,1.908250635737458
51066,2.1023916593193053
51067,1.3694350504254262
51068,1.8090575691478286
51069,2.2874446426176513
51070,1.644243883529986
51071,1.607567887234144
51072,1.213028366641896
51073,1.820295716564169
51074,1.8684861669373802
51075,1.7215672003509024
51076,0.8985662434712385
51077,2.444104686945842
51078,1.9541494814657816
51079,1.4840257363861715
51080,1.5255267405282074
51081,1.7879615419973156
51082,2.2449232663959067
51083,1.4780259576743795
51084,2.3201903727839652
51085,1.8876907675434582
51086,1.1188254943456073
51087,1.7194442482906291
51088,1.8200527315476882
51089,1.3109373153531285
51090,2.0713431931204536
51091,1.6392955694508968
51092,1.4243074666409012
51093,1.6645419628995097
51094,1.094786882418111
51095,1.2622535771362715
51096,1.6636421923749687
51097,2.135637050451691
51098,2.128304300267681
51099,1.7421763273978952
51100,1.195606610226576
51101,1.8131615107153456
51102,2.3819655454895057
51103,2.431121891827669
51104,2.200680729896589
51105,1.8489941863768888
51106,1.8941420446658488
51107,1.851779702545275
51108,1.6479027869979053
51109,1.7923840374865136
51110,1.5813907207461004
51111,2.1361264158915176
51112,1.202549986542023
51113,1.5985726466728236
51114,1.7632195843702734
51115,2.4893672910312774
51116,2.254003271094385
51117,1.8400081673648292
51118,1.385565824272108
51119,2.08068746393058
51120,1.7938032831496704
51121,2.5098285627684085
51122,2.2931849580131187
51123,1.8755185208547651
51124,2.1004881859613374
51125,1.4919861297173402
51126,2.4904688396071877
51127,2.0329740651612647
51128,1.6970473691827253
51129,2.1882120643959992
51130,1.9707280903056112
51131,2.220477912479444
51132,1.9757793388142533
51133,1.8896385282597263
51134,1.6020811926790337
51135,2.5979503794481964
51136,0.962809158856623
51137,1.5074175043222322
51138,2.2090020618858355
51139,0.9386131782928242
51140,2.036049695861244
51141,1.525959848882625
51142,1.9773459945213454
51143,1.2691360109029817
51144,1.1708511287939798
51145,1.3982996395459741
51146,1.8610369529840383
51147,2.46012078912704
51148,2.2910812699410976
51149,1.842507299361805
51150,2.0563358491659876
51151,1.6120213357184712
51152,2.5827734745257436
51153,2.0126039422333544
51154,1.5577796127783472
51155,1.9286121510504115
51156,1.6070495421830766
51157,1.9927673749771557
51158,2.231149591812309
51159,1.4876926882343606
51160,1.863655684922247
51161,1.9751981790110436
51162,1.8729011767349708
51163,1.667321197104401
51164,1.68118572169052
51165,2.1652676283058416
51166,1.9687972197109733
51167,1.7646473519403667
51168,1.3999199355809586
51169,1.9442896769840652
51170,2.1947563448566836
51171,1.5604618649104491
51172,1.756805541852963
51173,2.527284205253531
51174,1.8319436740838637
51175,1.8328106472860033
51176,1.3822810370155083
51177,1.5603950360203207
51178,2.2768805581365723
51179,1.9321572429955651
51180,2.087366151308118
51181,1.7477230293945007
51182,1.995075116716941
51183,1.6039109214201672
51184,2.3377562219781662
51185,2.5890292488611917
51186,2.1710306832275412
51187,1.783725513732601
51188,2.106439996179445
51189,2.3821524697825303
51190,1.7220555118959515
51191,2.32698142779227
51192,1.8737096348288929
51193,1.6719658126250607
51194,2.089190234121877
51195,1.8067990743036706
51196,1.633917158023075
51197,1.8234583809918665
51198,1.7499419274434485
51199,2.148565436808846
51200,1.525569087439822
51201,1.8797534708116022
51202,1.8737711390375713
51203,1.9658709686371152
51204,1.4388499033078275
51205,2.3495794976023654
51206,1.583359085844358
51207,2.061974650722224
51208,1.9526131864396725
51209,1.8914953803565995
51210,2.271653131034807
51211,2.33136763995394
51212,1.8737983801669977
51213,1.6918369048031088
51214,0.9897435332079012
51215,2.0664482192054066
51216,1.9943120291513372
51217,2.3744012610987926
51218,2.0618116382188183
51219,2.0172799045836594
51220,2.0041504917348396
51221,1.6021023311016367
51222,1.3442131062824973
51223,1.8886312655569433
51224,1.6235964414426745
51225,2.351253496287405
51226,1.7591345168917623
51227,1.477346055386119
51228,1.847164698983649
51229,2.435544364391634
51230,1.9943409418204765
51231,2.2254029144961462
51232,1.552231287763108
51233,2.3651283363428464
51234,1.8127309318277356
51235,1.886484941952705
51236,2.0200300618650084
51237,1.8039695450801236
51238,2.1294964793676963
51239,1.5315051066785719
51240,1.682943603309433
51241,2.1244168217128743
51242,1.5870188658296347
51243,2.092391652317604
51244,1.5385886816272185
51245,2.3545756146437724
51246,1.915556171191306
51247,1.5445251973054548
51248,1.9582782140065569
51249,1.5298541381492785
51250,2.1254835520942588
51251,2.231778488909006
51252,2.195455720203238
51253,1.4927367481349272
51254,1.6195416726532845
51255,1.8130296034192703
51256,1.2792348577916637
51257,1.2999511951642644
51258,2.1041448396886513
51259,1.4391258316772926
51260,2.2744068402500206
51261,1.9819874662444432
51262,1.7168975090114484
51263,1.7096553206686447
51264,2.053434011969913
51265,1.856642345924132
51266,1.9176941056352588
51267,1.6781520564731336
51268,1.8520829606915559
51269,1.7906355848261435
51270,0.7324594476755437
51271,2.2100274489527414
51272,1.4558832572495075
51273,1.6677256754952272
51274,1.9834663258947463
51275,2.0935322686581275
51276,1.4787311043786788
51277,1.8076083029732573
51278,1.7762849518525985
51279,1.7946183876013904
51280,1.7665421368093934
51281,1.90603645640449
51282,2.269628108831028
51283,1.85415381701472
51284,1.5487414350377593
51285,2.1912361293969793
51286,2.3780191351997018
51287,2.0531287065885966
51288,2.141850827200677
51289,1.9419507536621299
51290,1.4456206282166266
51291,1.9299755246523023
51292,1.8964576982493844
51293,1.3663972684213528
51294,1.8275409729576815
51295,2.2140477246716617
